501	wytwórnia	62940	0.01912281682579768%	39.89169558440761%
502	parafii	62856	0.019097295430605957%	39.91079287983821%
503	left	62829	0.01908909212500862%	39.92988197196322%
504	znaczenia	62801	0.019080584993278044%	39.9489625569565%
505	sports	62783	0.019075116122879817%	39.96803767307938%
506	jeœli	62691	0.019047164118622218%	39.987084837198005%
507	olimpijskich	62629	0.01902832689836166%	40.00611316409636%
508	bieg	62246	0.018911961489332735%	40.0250251255857%
509	sposób	62055	0.01885393069788489%	40.04387905628358%
510	at	61937	0.018818079214163185%	40.06269713549774%
511	piotr	61933	0.018816863909630246%	40.08151399940738%
512	stan	61800	0.018776455033910018%	40.100290454441286%
513	czyli	61792	0.018774024424844143%	40.11906447886613%
514	wydanie	61757	0.018763390510180923%	40.13782786937631%
515	dominium	61756	0.01876308668404769%	40.156590956060356%
516	centrum	61731	0.01875549103071682%	40.17534644709107%
517	czêsto	61727	0.01875427572618388%	40.19410072281726%
518	dni	61632	0.018725412243526574%	40.21282613506079%
519	can	61458	0.01867254649634372%	40.23149868155713%
520	kategoria	61188	0.018590513440370326%	40.2500891949975%
521	profil	61187	0.01859020961423709%	40.26867940461174%
522	wiêc	61135	0.018574410655308883%	40.28725381526704%
523	tzw	61111	0.01856711882811125%	40.30582093409516%
524	wojska	60809	0.018475363335874344%	40.32429629743103%
525	amerykañski	60783	0.018467463856410238%	40.34276376128744%
526	edu	60776	0.018465337073477594%	40.361229098360916%
527	dzieci	60753	0.018458349072413196%	40.379687447433334%
528	sam	60378	0.01834441427245015%	40.39803186170578%
529	mecze	60344	0.018334084183920164%	40.4163659458897%
530	prêdkoœæ	60337	0.01833195740098752%	40.43469790329069%
531	je	60250	0.018305524527396096%	40.45300342781808%
532	maria	60235	0.018300967135397573%	40.471304394953485%
533	gmin	60034	0.01823989808261738%	40.4895442930361%
534	pseudonim	59884	0.018194324162632163%	40.50773861719873%
535	nale¿a³a	59802	0.01816941041970691%	40.52590802761844%
536	producent	59509	0.018080389362669116%	40.54398841698111%
537	poza	59343	0.01802995422455214%	40.56201837120566%
538	piechoty	59320	0.01802296622348774%	40.58004133742915%
539	igrzyskach	59206	0.017988330044298975%	40.59802966747345%
540	pañstwa	59059	0.01794366760271346%	40.61597333507616%
541	simc	58916	0.017900220465660886%	40.633873555541825%
542	józef	58793	0.017862849851273007%	40.651736405393095%
543	so³ectwo	58572	0.017795704275828116%	40.66953210966892%
544	reprezentacji	58503	0.017774740272634915%	40.68730684994156%
545	san	58458	0.01776106809663935%	40.705067918038196%
546	bêdzie	58421	0.017749826529709665%	40.722817744567905%
547	koniec	58310	0.017716101828920604%	40.74053384639683%
548	woj	58205	0.01768420008493095%	40.75821804648176%
549	wydany	58187	0.017678731214532725%	40.77589677769629%
550	oficjalna	57797	0.017560239022571155%	40.79345701671886%
551	ziemi	57623	0.017507373275388302%	40.810964389994254%
552	hrabstwie	57517	0.017475167705265415%	40.82843955769952%
553	wikicytaty	57483	0.01746483761673543%	40.84590439531625%
554	urz¹d	57481	0.01746422996446896%	40.86336862528072%
555	top	57352	0.017425036393281673%	40.880793661674005%
556	po³owie	57321	0.017415617783151396%	40.898209279457156%
557	zosta³o	57271	0.017400426476489657%	40.91560970593364%
558	budowy	57270	0.017400122650356422%	40.933009828584%
559	numeracyjna	57237	0.017390096387959672%	40.95039992497196%
560	pierwszym	57113	0.017352421947438558%	40.9677523469194%
561	okrêg	57087	0.017344522467974455%	40.98509686938737%
562	wówczas	57068	0.017338749771442993%	41.00243561915882%
563	nor	56900	0.01728770698105955%	41.019723326139875%
564	der	56857	0.01727464245733045%	41.036997968597205%
565	dwie	56824	0.017264616194933705%	41.05426258479214%
566	fc	56702	0.01722754940667906%	41.07149013419882%
567	jednostki	56681	0.01722116905788113%	41.0887113032567%
568	gry	56664	0.01721600401361614%	41.10592730727031%
569	aktor	56650	0.01721175044775085%	41.12313905771806%
570	pomiêdzy	56646	0.017210535143217912%	41.140349592861284%
571	siedziba	56641	0.017209016012551738%	41.157558608873835%
572	van	56426	0.01714369339390626%	41.17470230226774%
573	premiera	56410	0.017138832175774502%	41.191841134443514%
574	otrzyma³	56394	0.017133970957642745%	41.20897510540116%
575	david	56287	0.017101461561386623%	41.22607656696255%
576	sobie	56254	0.017091435298989873%	41.243168002261534%
577	mia³a	56190	0.017071990426462846%	41.260239992688%
578	order	55888	0.01698023493422594%	41.27722022762222%
579	obiekt	55830	0.016962613018498322%	41.29418284064072%
580	pierwszej	55778	0.016946814059570114%	41.311129654700295%
581	formu³a	55655	0.016909443445182235%	41.328039098145474%
582	jedynie	55638	0.016904278400917242%	41.34494337654639%
583	national	55452	0.016847766740135574%	41.36179114328653%
584	y	55363	0.016820726214277677%	41.37861186950081%
585	zaœ	55356	0.016818599431345033%	41.39543046893215%
586	odcinek	55153	0.01675692272629837%	41.41218739165845%
587	wrz	55151	0.0167563150740319%	41.42894370673248%
588	król	55084	0.01673595872310517%	41.445679665455586%
589	kluby	54958	0.016697676630317588%	41.4623773420859%
590	commonscat	54906	0.016681877671389376%	41.479059219757296%
591	maj¹	54833	0.01665969836366324%	41.49571891812096%
592	którzy	54829	0.0166584830591303%	41.51237740118009%
593	nastêpca	54752	0.01663508844687122%	41.52901248962696%
594	ujednoznacznienie	54744	0.01663265783780534%	41.54564514746476%
595	dane	54581	0.01658313417808807%	41.56222828164285%
596	byli	54575	0.016581311221288662%	41.57880959286414%
597	celu	54420	0.016534218170637268%	41.59534381103478%
598	szko³y	54073	0.016428790502404797%	41.61177260153718%
599	me	53807	0.016347972750964345%	41.62812057428815%
600	system	53667	0.016305437092311473%	41.64442601138046%
601	poznañ	53455	0.016241025952065696%	41.66066703733252%
602	if	53396	0.016223100210204844%	41.67689013754273%
603	aus	53373	0.016216112209140446%	41.69310624975187%
604	administracyjnie	53324	0.01620122472861194%	41.70930747448048%
605	gminê	53252	0.016179349247019036%	41.7254868237275%
606	gitara	53196	0.01616233498355789%	41.741649158711056%
607	klubu	53192	0.01616111967902495%	41.75781027839008%
608	spacewatch	53101	0.01613347150090058%	41.77394374989098%
609	dostêp	53094	0.016131344717967937%	41.79007509460895%
610	us	53071	0.01612435671690354%	41.80619945132585%
611	uwagi	52631	0.01599067321828023%	41.822190124544136%
612	sn	52444	0.015933857731365325%	41.8381239822755%
613	wikipedii	52169	0.015850305544725756%	41.85397428782023%
614	inni	52038	0.015810504321272%	41.869784792141495%
615	wersja	52037	0.015810200495138767%	41.88559499263663%
616	jpn	51934	0.01577890640341558%	41.90137389904005%
617	swoj¹	51909	0.015771310750084713%	41.917145209790135%
618	eng	51865	0.01575794240022238%	41.93290315219036%
619	nowe	51847	0.015752473529824156%	41.948655625720185%
620	reference	51637	0.01568867004184485%	41.964344295762025%
621	pow	51610	0.01568046673624751%	41.980024762498275%
622	gra	51536	0.015657983602388136%	41.99568274610066%
623	set	51464	0.01563610812079523%	42.01131885422146%
624	pierwsza	51442	0.015629423945864064%	42.026948278167325%
625	stanu	51397	0.0156157517698685%	42.04256402993719%
626	swoje	51209	0.015558632456820359%	42.05812266239401%
627	¿u¿el	51130	0.015534630192294811%	42.073657292586304%
628	drugiej	51026	0.015503032274438392%	42.08916032486074%
629	lut	50980	0.015489056272309593%	42.10464938113306%
630	takie	50935	0.015475384096314026%	42.12012476522937%
631	niej	50878	0.015458066006719643%	42.135582831236086%
632	uniwersytetu	50765	0.015423733653664113%	42.151006564889755%
633	bardziej	50641	0.015386059213142999%	42.1663926241029%
634	pozycji	50566	0.015363272253150389%	42.181755896356044%
635	adam	50384	0.015307975896901657%	42.19706387225295%
636	jêzyka	50309	0.015285188936909049%	42.212349061189855%
637	rozpocz¹³	50254	0.015268478499581135%	42.22761753968944%
638	wojnie	50250	0.015267263195048196%	42.24288480288449%
639	style	50207	0.0152541986713191%	42.258139001555804%
640	droga	50161	0.0152402226691903%	42.273379224224996%
641	jpl	50109	0.01522442371026209%	42.28860364793526%
642	czasu	50080	0.01521561275239828%	42.30381926068765%
643	wczeœniej	49764	0.015119603694296088%	42.318938864381956%
644	lip	49665	0.015089524907105844%	42.33402838928906%
645	wroc³aw	49443	0.01502207550552772%	42.34905046479459%
646	najbardziej	49395	0.01500749185113245%	42.364057956645716%
647	dr	49348	0.014993212022870414%	42.37905116866859%
648	¿ycie	49241	0.014960702626614293%	42.394011871295206%
649	zwi¹zek	49189	0.014944903667686084%	42.40895677496289%
650	ja	49153	0.014933965926889631%	42.42389074088978%
651	le	49115	0.014922420533826709%	42.4388131614236%
652	góra	49092	0.01491543253276231%	42.45372859395637%
653	trzech	48994	0.0148856575717053%	42.468614251528074%
654	wystêpuje	48897	0.014856186436781525%	42.483470437964854%
655	runda	48809	0.014829449737056863%	42.49829988770191%
656	art	48694	0.014794509731734863%	42.51309439743365%
657	chn	48638	0.014777495468273715%	42.52787189290192%
658	gromada	48630	0.014775064859207836%	42.54264695776113%
659	kobiet	48437	0.014716426415493521%	42.55736338417662%
660	medale	48426	0.01471308432802794%	42.57207646850465%
661	ponownie	48414	0.014709438414429121%	42.586785906919076%
662	ss	48343	0.01468786675896945%	42.601473773678045%
663	kultury	48247	0.01465869945017891%	42.616132473128225%
664	wyniku	48209	0.01464715405711599%	42.63077962718534%
665	michael	48191	0.014641685186717763%	42.64542131237206%
666	powiatu	48183	0.014639254577651886%	42.66006056694971%
667	fin	48141	0.014626493880056024%	42.67468706082977%
668	drugi	48071	0.014605226050729588%	42.689292286880494%
669	niego	48066	0.014603706920063414%	42.703895993800565%
670	mog¹	47963	0.014572412828340231%	42.7184684066289%
671	status	47904	0.014554487086479379%	42.73302289371538%
672	records	47894	0.01455144882514703%	42.74757434254053%
673	name	47729	0.01450131751316329%	42.76207566005369%
674	zjednoczonych	47619	0.014467896638507463%	42.7765435566922%
675	you	47601	0.014462427768109238%	42.791005984460305%
676	wolumin	47599	0.014461820115842768%	42.80546780457615%
677	wynosi³a	47587	0.01445817420224395%	42.81992597877839%
678	galeria	47510	0.014434779589984872%	42.834360758368376%
679	kategorii	47386	0.014397105149463758%	42.84875786351785%
680	niemcy	47373	0.014393155409731705%	42.863151018927574%
681	krakowie	47338	0.014382521495068487%	42.87753354042265%
682	list	47241	0.014353050360144712%	42.89188659078279%
683	powodu	47220	0.014346670011346782%	42.90623326079414%
684	wielkiej	47186	0.014336339922816799%	42.92056960071695%
685	zmar³	47120	0.014316287398023302%	42.93488588811498%
686	ca	47050	0.014295019568696868%	42.94918090768367%
687	che	47008	0.014282258871101006%	42.963463166554774%
688	tys	46990	0.01427679000070278%	42.977739956555475%
689	króla	46971	0.014271017304171319%	42.99201097385965%
690	partii	46966	0.014269498173505145%	43.006280472033154%
691	city	46887	0.014245495908979597%	43.020525967942135%
692	wydania	46844	0.0142324313852505%	43.03475839932738%
693	tabela	46420	0.01410360910475895%	43.04886200843214%
694	da	46401	0.014097836408227489%	43.06295984484037%
695	wzglêdu	46349	0.01408203744929928%	43.07704188228967%
696	podstawie	46330	0.014076264752767818%	43.09111814704244%
697	czym	46302	0.014067757621037244%	43.10518590466347%
698	sty	46272	0.0140586428370402%	43.119244547500514%
699	ona	46127	0.014014588047721157%	43.133259135548236%
700	lecz	45996	0.013974786824267399%	43.1472339223725%
701	sport	45852	0.01393103586108159%	43.161164958233584%
702	kwi	45837	0.013926478469083067%	43.175091436702665%
703	paŸ	45784	0.013910375684021623%	43.189001812386685%
704	grand	45774	0.013907337422689276%	43.20290914980938%
705	syn	45765	0.013904602987490163%	43.21681375279687%
706	wojna	45756	0.01390186855229105%	43.230715621349155%
707	sztuki	45680	0.013878777766165206%	43.24459439911532%
708	pawe³	45675	0.013877258635499032%	43.258471657750825%
709	di	45567	0.013844445413109674%	43.27231610316393%
710	henryk	45448	0.013808290103254734%	43.28612439326719%
711	biskup	45395	0.01379218731819329%	43.29991658058538%
712	meczu	45343	0.013776388359265082%	43.31369296894464%
713	anna	45265	0.013752689920872767%	43.32744565886552%
714	paul	45097	0.013701647130489323%	43.34114730599601%
715	informacje	44954	0.013658199993436747%	43.35480550598945%
716	temat	44906	0.013643616339041478%	43.368449122328485%
717	swojej	44900	0.013641793382242069%	43.38209091571073%
718	innymi	44808	0.013613841377984468%	43.395704757088716%
719	kolejowa	44771	0.01360259981105478%	43.40930735689977%
720	wykonawca	44701	0.013581331981728346%	43.42288868888149%
721	sp	44610	0.01355368380360398%	43.4364423726851%
722	marek	44607	0.013552772325204276%	43.449995145010305%
723	sêdzia	44601	0.013550949368404867%	43.46354609437871%
724	wtedy	44522	0.01352694710387932%	43.47707304148259%
725	bar	44473	0.013512059623350814%	43.490585101105935%
726	rp	44451	0.013505375448419649%	43.50409047655436%
727	lis	44442	0.013502641013220535%	43.51759311756758%
728	uss	44440	0.013502033360954065%	43.531095150928536%
729	mistrzostwach	44350	0.013474689008962934%	43.544569839937495%
730	info	44219	0.013434887785509178%	43.558004727723%
731	tadeusz	44135	0.013409366390317454%	43.57141409411332%
732	nazwê	44108	0.013401163084720115%	43.584815257198045%
733	budynek	44095	0.013397213344988064%	43.59821247054303%
734	mieœcie	44058	0.013385971778058376%	43.61159844232109%
735	text	44009	0.01337108429752987%	43.62496952661862%
736	ligi	43978	0.013361665687399592%	43.63833119230602%
737	postaci	43963	0.013357108295401071%	43.65168830060142%
738	rzeki	43935	0.013348601163670497%	43.66503690176509%
739	music	43935	0.013348601163670497%	43.67838550292876%
740	kilku	43930	0.013347082033004323%	43.69173258496176%
741	dzia³alnoœæ	43908	0.013340397858073158%	43.705072982819836%
742	cd	43848	0.01332216829007907%	43.71839515110992%
743	ró¿nych	43845	0.013321256811679366%	43.731716407921596%
744	mi	43810	0.013310622897016148%	43.74502703081861%
745	ludzi	43807	0.013309711418616444%	43.758336742237226%
746	rock	43804	0.01330879994021674%	43.771645542177446%
747	pocz¹tkowo	43802	0.01330819228795027%	43.7849537344654%
748	zsrr	43778	0.013300900460752635%	43.79825463492615%
749	przypadku	43746	0.013291178024489122%	43.81154581295064%
750	takich	43715	0.013281759414358843%	43.824827572364995%
751	ci¹gu	43707	0.013279328805292964%	43.83810690117029%
752	mê¿czyzn	43692	0.013274771413294443%	43.851381672583585%
753	istnienia	43542	0.013229197493309225%	43.864610870076895%
754	si³y	43519	0.013222209492244823%	43.877833079569136%
755	za³o¿enia	43517	0.013221601839978355%	43.891054681409116%
756	mnie	43501	0.013216740621846598%	43.904271422030966%
757	nag³ówek	43479	0.013210056446915433%	43.91748147847788%
758	vi	43466	0.01320610670718338%	43.93068758518506%
759	s³u¿by	43402	0.013186661834656353%	43.94387424701972%
760	z³oty	43314	0.013159925134931692%	43.95703417215465%
761	nowa	43275	0.013148075915735535%	43.97018224807039%
762	wiêcej	43134	0.01310523643094943%	43.98328748450133%
763	ps	43054	0.013080930340290647%	43.996368414841626%
764	gru	42906	0.013035964072571899%	44.0094043789142%
765	sety	42871	0.01302533015790868%	44.02242970907211%
766	prawo	42854	0.013020165113643688%	44.03544987418575%
767	stanowisko	42819	0.01300953119898047%	44.04845940538473%
768	metrów	42785	0.01299920111045049%	44.06145860649518%
769	znajduj¹	42693	0.012971249106192888%	44.07442985560137%
770	wielki	42687	0.01296942614939348%	44.08739928175077%
